time,id,id_num,RSSI,phase,,activity,,,,,,,,,,,,,,,,
11:38.6,e2001d8712401320d4a0,2,-55,"177
",06:35.3,5,,,,,,,,,,,,,,,,
11:38.7,e2001d8712401320d4a0,2,-55,"171
",06:35.3,5,,,,,,,,,,,,,,,,
11:38.7,e2001d871271320b9f,4,-57,"171
",06:35.3,5,,,,,,,,,,,,,,,,
11:38.7,e2001d8712401320d4a0,2,-55,"174
",06:35.3,5,,,,,,,,,,,,,,,,
11:38.8,e2001d871271320b9f,4,-57,"171
",06:35.4,5,,,,,,,,,,,,,,,,
11:38.9,e2001d8712401320d4a0,2,-50,"174
",06:35.5,5,,,,,,,,,,,,,,,,
11:38.9,e2001d871271320b9f,4,-51,"174
",06:35.5,5,,,,,,,,,,,,,,,,
11:38.9,e2001d8712461320db93,3,-51,"174
",06:35.5,5,,,,,,,,,,,,,,,,
11:38.9,e2001d871271320b9f,4,-50,"171
",06:35.6,5,,,,,,,,,,,,,,,,
11:38.9,e2001d8712401320d4a0,2,-51,"174
",06:35.6,5,,,,,,,,,,,,,,,,
11:39.0,e2001d8712461320db93,3,-52,"171
",06:35.6,5,,,,,,,,,,,,,,,,
11:39.0,e2001d871271320b9f,4,-50,"171
",06:35.6,5,,,,,,,,,,,,,,,,
11:39.0,e2001d8712461320db93,3,-56,"171
",06:35.6,5,,,,,,,,,,,,,,,,
11:39.2,e2001d8712401320d4a0,2,-49,"174
",06:35.8,5,,,,,,,,,,,,,,,,
11:39.3,e2001d871271320b9f,4,-51,"174
",06:36.0,5,,,,,,,,,,,,,,,,
11:39.7,e2001d871271320b9f,4,-51,"171
",06:36.3,5,,,,,,,,,,,,,,,,
11:39.1,e2001d8712401320d4a0,2,-50,"174
",06:35.7,5,,,,,,,,,,,,,,,,
11:39.2,e2001d871271320b9f,4,-52,"171
",06:35.8,5,,,,,,,,,,,,,,,,
11:39.2,e2001d8712401320d4a0,2,-49,"171
",06:35.8,5,,,,,,,,,,,,,,,,
11:39.2,e2001d8712461320db93,3,-55,"174
",06:35.9,5,,,,,,,,,,,,,,,,
11:39.2,e2001d8712401320d4a0,2,-49,"174
",06:35.9,5,,,,,,,,,,,,,,,,
11:39.3,e2001d8712401320d4a0,2,-49,"171
",06:35.9,5,,,,,,,,,,,,,,,,
11:39.3,e2001d8712461320db93,3,-53,"168
",06:35.9,5,,,,,,,,,,,,,,,,
11:39.3,e2001d871271320b9f,4,-50,"171
",06:35.9,5,,,,,,,,,,,,,,,,
11:39.3,e2001d8712461320db93,3,-53,"171
",06:36.0,5,,,,,,,,,,,,,,,,
11:39.3,e2001d871271320b9f,4,-49,"171
",06:36.0,5,,,,,,,,,,,,,,,,
11:39.4,e2001d8712461320db93,3,-55,"171
",06:36.0,5,,,,,,,,,,,,,,,,
11:39.4,e2001d871271320b9f,4,-49,"171
",06:36.0,5,,,,,,,,,,,,,,,,
11:39.5,e2001d8712401320d4a0,2,-49,"171
",06:36.1,5,,,,,,,,,,,,,,,,
11:39.5,e2001d871271320b9f,4,-49,"171
",06:36.1,5,,,,,,,,,,,,,,,,
11:39.6,e2001d8712461320db93,3,-57,"174
",06:36.2,5,,,,,,,,,,,,,,,,
11:39.6,e2001d871271320b9f,4,-50,"171
",06:36.2,5,,,,,,,,,,,,,,,,
11:39.6,e2001d871271320b9f,4,-49,"174
",06:36.2,5,,,,,,,,,,,,,,,,
11:39.6,e2001d8712401320d4a0,2,-50,"174
",06:36.3,5,,,,,,,,,,,,,,,,
11:39.7,e2001d8712401320d4a0,2,-50,"171
",06:36.3,5,,,,,,,,,,,,,,,,
11:39.7,e2001d8712461320db93,3,-56,"174
",06:36.3,5,,,,,,,,,,,,,,,,
11:39.7,e2001d8712401320d4a0,2,-49,"168
",06:36.4,5,,,,,,,,,,,,,,,,
11:39.9,e2001d871271320b9f,4,-51,"174
",06:36.5,5,,,,,,,,,,,,,,,,
11:39.9,e2001d8712461320db93,3,-53,"171
",06:36.5,5,,,,,,,,,,,,,,,,
11:39.9,e2001d8712401320d4a0,2,-49,"171
",06:36.6,5,,,,,,,,,,,,,,,,
11:39.9,e2001d871271320b9f,4,-52,"171
",06:36.6,5,,,,,,,,,,,,,,,,
11:40.0,e2001d8712401320d4a0,2,-49,"171
",06:36.6,5,,,,,,,,,,,,,,,,
11:40.2,e2001d8712461320db93,3,-52,"171
",06:36.8,5,,,,,,,,,,,,,,,,
11:40.3,e2001d8712461320db93,3,-53,"174
",06:37.0,5,,,,,,,,,,,,,,,,
11:40.5,e2001d871271320b9f,4,-51,"174
",06:37.1,5,,,,,,,,,,,,,,,,
11:41.0,e2001d8712461320db93,3,-56,"174
",06:37.6,5,,,,,,,,,,,,,,,,
11:40.1,e2001d8712401320d4a0,2,-49,"171
",06:36.8,5,,,,,,,,,,,,,,,,
11:40.2,e2001d8712401320d4a0,2,-49,"171
",06:36.8,5,,,,,,,,,,,,,,,,
11:40.2,e2001d871271320b9f,4,-51,"174
",06:36.8,5,,,,,,,,,,,,,,,,
11:40.2,e2001d8712461320db93,3,-52,"174
",06:36.9,5,,,,,,,,,,,,,,,,
11:40.2,e2001d871271320b9f,4,-51,"171
",06:36.9,5,,,,,,,,,,,,,,,,
11:40.3,e2001d8712461320db93,3,-52,"168
",06:36.9,5,,,,,,,,,,,,,,,,
11:40.3,e2001d871271320b9f,4,-52,"174
",06:36.9,5,,,,,,,,,,,,,,,,
11:40.4,e2001d871271320b9f,4,-55,"171
",06:37.0,5,,,,,,,,,,,,,,,,
11:40.5,e2001d8712401320d4a0,2,-49,"171
",06:37.1,5,,,,,,,,,,,,,,,,
11:40.5,e2001d8712461320db93,3,-55,"174
",06:37.1,5,,,,,,,,,,,,,,,,
11:40.5,e2001d8712461320db93,3,-58,"174
",06:37.1,5,,,,,,,,,,,,,,,,
11:40.5,e2001d8712401320d4a0,2,-53,"174
",06:37.2,5,,,,,,,,,,,,,,,,
11:40.6,e2001d8712461320db93,3,-58,"171
",06:37.2,5,,,,,,,,,,,,,,,,
11:40.6,e2001d8712401320d4a0,2,-53,"174
",06:37.2,5,,,,,,,,,,,,,,,,
11:40.6,e2001d8712461320db93,3,-57,"171
",06:37.3,5,,,,,,,,,,,,,,,,
11:40.6,e2001d8712461320db93,3,-58,"168
",06:37.3,5,,,,,,,,,,,,,,,,
11:40.7,e2001d8712401320d4a0,2,-53,"174
",06:37.3,5,,,,,,,,,,,,,,,,
11:40.7,e2001d8712401320d4a0,2,-53,"174
",06:37.3,5,,,,,,,,,,,,,,,,
11:40.7,e2001d8712461320db93,3,-58,"171
",06:37.3,5,,,,,,,,,,,,,,,,
11:40.7,e2001d8712401320d4a0,2,-53,"171
",06:37.4,5,,,,,,,,,,,,,,,,
11:40.8,e2001d8712461320db93,3,-58,"165
",06:37.4,5,,,,,,,,,,,,,,,,
11:40.8,e2001d8712401320d4a0,2,-53,"174
",06:37.4,5,,,,,,,,,,,,,,,,
11:40.8,e2001d8712461320db93,3,-57,"171
",06:37.4,5,,,,,,,,,,,,,,,,
11:40.8,e2001d8712401320d4a0,2,-52,"174
",06:37.5,5,,,,,,,,,,,,,,,,
11:40.8,e2001d8712461320db93,3,-57,"174
",06:37.5,5,,,,,,,,,,,,,,,,
11:40.9,e2001d8712401320d4a0,2,-52,"174
",06:37.5,5,,,,,,,,,,,,,,,,
11:40.9,e2001d8712401320d4a0,2,-52,"171
",06:37.5,5,,,,,,,,,,,,,,,,
11:40.9,e2001d8712461320db93,3,-57,"174
",06:37.5,5,,,,,,,,,,,,,,,,
11:40.9,e2001d8712461320db93,3,-57,"174
",06:37.6,5,,,,,,,,,,,,,,,,
11:40.9,e2001d8712401320d4a0,2,-52,"171
",06:37.6,5,,,,,,,,,,,,,,,,
11:41.0,e2001d8712401320d4a0,2,-52,"171
",06:37.6,5,,,,,,,,,,,,,,,,
11:41.0,e2001d8712461320db93,3,-57,"171
",06:37.6,5,,,,,,,,,,,,,,,,
11:41.0,e2001d8712401320d4a0,2,-52,"168
",06:37.6,5,,,,,,,,,,,,,,,,
11:41.0,e2001d8712461320db93,3,-58,"171
",06:37.6,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712401320d4a0,2,-52,"174
",06:38.0,5,,,,,,,,,,,,,,,,
11:41.5,e2001d8712461320db93,3,-57,"171
",06:38.1,5,,,,,,,,,,,,,,,,
11:41.1,e2001d8712401320d4a0,2,-51,"171
",06:37.7,5,,,,,,,,,,,,,,,,
11:41.1,e2001d871271320b9f,4,-59,"168
",06:37.8,5,,,,,,,,,,,,,,,,
11:41.2,e2001d8712461320db93,3,-55,"171
",06:37.8,5,,,,,,,,,,,,,,,,
11:41.2,e2001d8712401320d4a0,2,-51,"171
",06:37.8,5,,,,,,,,,,,,,,,,
11:41.2,e2001d8712461320db93,3,-56,"171
",06:37.8,5,,,,,,,,,,,,,,,,
11:41.2,e2001d8712461320db93,3,-56,"174
",06:37.8,5,,,,,,,,,,,,,,,,
11:41.2,e2001d8712401320d4a0,2,-51,"171
",06:37.9,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712461320db93,3,-56,"171
",06:37.9,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712401320d4a0,2,-51,"174
",06:37.9,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712461320db93,3,-57,"171
",06:37.9,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712401320d4a0,2,-51,"174
",06:37.9,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712401320d4a0,2,-50,"174
",06:38.0,5,,,,,,,,,,,,,,,,
11:41.3,e2001d8712461320db93,3,-58,"174
",06:38.0,5,,,,,,,,,,,,,,,,
11:41.4,e2001d8712401320d4a0,2,-49,"174
",06:38.0,5,,,,,,,,,,,,,,,,
11:41.4,e2001d871271320b9f,4,-58,"171
",06:38.0,5,,,,,,,,,,,,,,,,
11:41.5,e2001d871271320b9f,4,-57,"171
",06:38.1,5,,,,,,,,,,,,,,,,
11:41.5,e2001d8712401320d4a0,2,-49,"174
",06:38.1,5,,,,,,,,,,,,,,,,
11:41.7,e2001d871271320b9f,4,-51,"171
",06:38.3,5,,,,,,,,,,,,,,,,
11:41.8,e2001d871271320b9f,4,-49,"171
",06:38.4,5,,,,,,,,,,,,,,,,
11:41.8,e2001d871271320b9f,4,-49,"174
",06:38.4,5,,,,,,,,,,,,,,,,
11:41.8,e2001d8712461320db93,3,-55,"171
",06:38.5,5,,,,,,,,,,,,,,,,
11:41.8,e2001d8712461320db93,3,-53,"174
",06:38.5,5,,,,,,,,,,,,,,,,
11:41.9,e2001d871271320b9f,4,-51,"174
",06:38.5,5,,,,,,,,,,,,,,,,
11:41.9,e2001d871271320b9f,4,-51,"171
",06:38.5,5,,,,,,,,,,,,,,,,
11:41.9,e2001d8712461320db93,3,-52,"171
",06:38.5,5,,,,,,,,,,,,,,,,
11:41.9,e2001d8712401320d4a0,2,-46,"174
",06:38.6,5,,,,,,,,,,,,,,,,
11:42.0,e2001d8712461320db93,3,-52,"171
",06:38.6,5,,,,,,,,,,,,,,,,
11:42.0,e2001d871271320b9f,4,-49,"171
",06:38.6,5,,,,,,,,,,,,,,,,
11:42.0,e2001d8712461320db93,3,-51,"171
",06:38.6,5,,,,,,,,,,,,,,,,
11:42.3,e2001d8712461320db93,3,-51,"174
",06:39.0,5,,,,,,,,,,,,,,,,
11:42.8,e2001d8712461320db93,3,-52,"174
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.1,e2001d871271320b9f,4,-49,"174
",06:38.8,5,,,,,,,,,,,,,,,,
11:42.3,e2001d8712401320d4a0,2,-47,"174
",06:38.9,5,,,,,,,,,,,,,,,,
11:42.3,e2001d871271320b9f,4,-49,"174
",06:38.9,5,,,,,,,,,,,,,,,,
11:42.3,e2001d871271320b9f,4,-49,"168
",06:38.9,5,,,,,,,,,,,,,,,,
11:42.3,e2001d8712461320db93,3,-52,"174
",06:39.0,5,,,,,,,,,,,,,,,,
11:42.4,e2001d8712401320d4a0,2,-49,"171
",06:39.0,5,,,,,,,,,,,,,,,,
11:42.4,e2001d8712461320db93,3,-52,"174
",06:39.0,5,,,,,,,,,,,,,,,,
11:42.4,e2001d8712401320d4a0,2,-49,"171
",06:39.0,5,,,,,,,,,,,,,,,,
11:42.4,e2001d871271320b9f,4,-49,"171
",06:39.1,5,,,,,,,,,,,,,,,,
11:42.5,e2001d8712461320db93,3,-52,"171
",06:39.1,5,,,,,,,,,,,,,,,,
11:42.6,e2001d8712401320d4a0,2,-49,"174
",06:39.2,5,,,,,,,,,,,,,,,,
11:42.6,e2001d871271320b9f,4,-49,"171
",06:39.2,5,,,,,,,,,,,,,,,,
11:42.6,e2001d8712401320d4a0,2,-47,"174
",06:39.2,5,,,,,,,,,,,,,,,,
11:42.6,e2001d871271320b9f,4,-51,"171
",06:39.3,5,,,,,,,,,,,,,,,,
11:42.6,e2001d8712401320d4a0,2,-49,"174
",06:39.3,5,,,,,,,,,,,,,,,,
11:42.7,e2001d871271320b9f,4,-51,"171
",06:39.3,5,,,,,,,,,,,,,,,,
11:42.7,e2001d8712461320db93,3,-55,"171
",06:39.3,5,,,,,,,,,,,,,,,,
11:42.7,e2001d871271320b9f,4,-51,"174
",06:39.4,5,,,,,,,,,,,,,,,,
11:42.8,e2001d8712461320db93,3,-55,"168
",06:39.4,5,,,,,,,,,,,,,,,,
11:42.8,e2001d871271320b9f,4,-51,"174
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.9,e2001d8712401320d4a0,2,-49,"168
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.9,e2001d871271320b9f,4,-51,"171
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.9,e2001d8712461320db93,3,-58,"174
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.9,e2001d8712401320d4a0,2,-49,"174
",06:39.5,5,,,,,,,,,,,,,,,,
11:42.9,e2001d871271320b9f,4,-51,"171
",06:39.6,5,,,,,,,,,,,,,,,,
11:43.0,e2001d8712461320db93,3,-57,"174
",06:39.6,5,,,,,,,,,,,,,,,,
11:43.0,e2001d8712461320db93,3,-55,"174
",06:39.6,5,,,,,,,,,,,,,,,,
11:43.2,e2001d871271320b9f,4,-51,"171
",06:39.8,5,,,,,,,,,,,,,,,,
11:43.7,e2001d8712401320d4a0,2,-49,"171
",06:40.3,5,,,,,,,,,,,,,,,,
11:43.1,e2001d8712461320db93,3,-53,"174
",06:39.8,5,,,,,,,,,,,,,,,,
11:43.2,e2001d8712401320d4a0,2,-52,"168
",06:39.8,5,,,,,,,,,,,,,,,,
11:43.2,e2001d871271320b9f,4,-57,"171
",06:39.9,5,,,,,,,,,,,,,,,,
11:43.3,e2001d8712401320d4a0,2,-52,"171
",06:39.9,5,,,,,,,,,,,,,,,,
11:43.3,e2001d871271320b9f,4,-58,"177
",06:39.9,5,,,,,,,,,,,,,,,,
11:43.3,e2001d871271320b9f,4,-58,"171
",06:39.9,5,,,,,,,,,,,,,,,,
11:43.3,e2001d8712401320d4a0,2,-53,"171
",06:39.9,5,,,,,,,,,,,,,,,,
11:43.3,e2001d871271320b9f,4,-58,"171
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.3,e2001d8712401320d4a0,2,-53,"168
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.3,e2001d871271320b9f,4,-57,"174
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.4,e2001d8712401320d4a0,2,-53,"168
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.4,e2001d8712401320d4a0,2,-53,"171
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.4,e2001d871271320b9f,4,-59,"171
",06:40.0,5,,,,,,,,,,,,,,,,
11:43.4,e2001d8712461320db93,3,-57,"174
",06:40.1,5,,,,,,,,,,,,,,,,
11:43.4,e2001d8712401320d4a0,2,-52,"174
",06:40.1,5,,,,,,,,,,,,,,,,
11:43.5,e2001d8712461320db93,3,-57,"168
",06:40.1,5,,,,,,,,,,,,,,,,
11:43.5,e2001d8712401320d4a0,2,-52,"174
",06:40.1,5,,,,,,,,,,,,,,,,
11:43.5,e2001d8712461320db93,3,-57,"177
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.5,e2001d8712401320d4a0,2,-52,"168
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.6,e2001d8712461320db93,3,-57,"171
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.6,e2001d8712401320d4a0,2,-52,"174
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.6,e2001d8712461320db93,3,-56,"174
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.6,e2001d8712401320d4a0,2,-52,"174
",06:40.2,5,,,,,,,,,,,,,,,,
11:43.6,e2001d8712401320d4a0,2,-52,"171
",06:40.3,5,,,,,,,,,,,,,,,,
11:43.7,e2001d8712461320db93,3,-55,"174
",06:40.3,5,,,,,,,,,,,,,,,,
11:43.7,e2001d8712461320db93,3,-55,"174
",06:40.3,5,,,,,,,,,,,,,,,,
11:43.7,e2001d8712401320d4a0,2,-50,"171
",06:40.4,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712461320db93,3,-53,"174
",06:40.4,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712401320d4a0,2,-50,"174
",06:40.4,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712461320db93,3,-53,"174
",06:40.4,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712401320d4a0,2,-50,"171
",06:40.4,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712461320db93,3,-55,"174
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712401320d4a0,2,-50,"174
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.8,e2001d8712461320db93,3,-55,"171
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.9,e2001d8712401320d4a0,2,-51,"174
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.9,e2001d8712461320db93,3,-55,"174
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.9,e2001d8712401320d4a0,2,-50,"171
",06:40.5,5,,,,,,,,,,,,,,,,
11:43.9,e2001d8712461320db93,3,-55,"171
",06:40.6,5,,,,,,,,,,,,,,,,
11:44.0,e2001d8712461320db93,3,-55,"177
",06:40.6,5,,,,,,,,,,,,,,,,
11:44.0,e2001d8712401320d4a0,2,-51,"174
",06:40.6,5,,,,,,,,,,,,,,,,
11:44.0,e2001d8712461320db93,3,-55,"168
",06:40.6,5,,,,,,,,,,,,,,,,
11:44.2,e2001d871271320b9f,4,-55,"174
",06:40.8,5,,,,,,,,,,,,,,,,
11:44.3,e2001d8712401320d4a0,2,-50,"177
",06:41.0,5,,,,,,,,,,,,,,,,
11:44.5,e2001d871271320b9f,4,-55,"171
",06:41.1,5,,,,,,,,,,,,,,,,
11:44.8,e2001d8712461320db93,3,-59,"174
",06:41.5,5,,,,,,,,,,,,,,,,
11:44.1,e2001d8712401320d4a0,2,-52,"174
",06:40.7,5,,,,,,,,,,,,,,,,
11:44.1,e2001d871271320b9f,4,-55,"174
",06:40.8,5,,,,,,,,,,,,,,,,
11:44.2,e2001d8712401320d4a0,2,-52,"171
",06:40.8,5,,,,,,,,,,,,,,,,
11:44.2,e2001d8712461320db93,3,-55,"171
",06:40.8,5,,,,,,,,,,,,,,,,
11:44.2,e2001d871271320b9f,4,-52,"174
",06:40.8,5,,,,,,,,,,,,,,,,
11:44.2,e2001d8712461320db93,3,-53,"168
",06:40.9,5,,,,,,,,,,,,,,,,
11:44.2,e2001d871271320b9f,4,-51,"174
",06:40.9,5,,,,,,,,,,,,,,,,
11:44.3,e2001d8712401320d4a0,2,-52,"174
",06:40.9,5,,,,,,,,,,,,,,,,
11:44.3,e2001d8712461320db93,3,-55,"171
",06:40.9,5,,,,,,,,,,,,,,,,
11:44.3,e2001d8712401320d4a0,2,-51,"171
",06:40.9,5,,,,,,,,,,,,,,,,
11:44.3,e2001d871271320b9f,4,-51,"174
",06:41.0,5,,,,,,,,,,,,,,,,
11:44.3,e2001d871271320b9f,4,-51,"174
",06:41.0,5,,,,,,,,,,,,,,,,
11:44.4,e2001d8712401320d4a0,2,-51,"174
",06:41.0,5,,,,,,,,,,,,,,,,
11:44.4,e2001d8712461320db93,3,-57,"174
",06:41.0,5,,,,,,,,,,,,,,,,
11:44.4,e2001d8712461320db93,3,-56,"168
",06:41.1,5,,,,,,,,,,,,,,,,
11:44.5,e2001d871271320b9f,4,-51,"171
",06:41.1,5,,,,,,,,,,,,,,,,
11:44.6,e2001d8712461320db93,3,-52,"171
",06:41.2,5,,,,,,,,,,,,,,,,
11:44.6,e2001d871271320b9f,4,-50,"174
",06:41.2,5,,,,,,,,,,,,,,,,
11:44.6,e2001d871271320b9f,4,-50,"171
",06:41.3,5,,,,,,,,,,,,,,,,
11:44.6,e2001d8712461320db93,3,-52,"174
",06:41.3,5,,,,,,,,,,,,,,,,
11:44.8,e2001d871271320b9f,4,-50,"171
",06:41.4,5,,,,,,,,,,,,,,,,
11:44.8,e2001d8712401320d4a0,2,-51,"168
",06:41.4,5,,,,,,,,,,,,,,,,
11:44.8,e2001d871271320b9f,4,-51,"171
",06:41.5,5,,,,,,,,,,,,,,,,
11:44.8,e2001d8712401320d4a0,2,-51,"174
",06:41.5,5,,,,,,,,,,,,,,,,
11:44.9,e2001d871271320b9f,4,-50,"174
",06:41.5,5,,,,,,,,,,,,,,,,
11:44.9,e2001d8712401320d4a0,2,-51,"171
",06:41.5,5,,,,,,,,,,,,,,,,
11:44.9,e2001d8712401320d4a0,2,-51,"171
",06:41.6,5,,,,,,,,,,,,,,,,
11:44.9,e2001d8712461320db93,3,-58,"174
",06:41.6,5,,,,,,,,,,,,,,,,
11:45.0,e2001d8712401320d4a0,2,-51,"171
",06:41.6,5,,,,,,,,,,,,,,,,
11:45.0,e2001d8712461320db93,3,-58,"174
",06:41.6,5,,,,,,,,,,,,,,,,
11:45.2,e2001d8712401320d4a0,2,-51,"174
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.3,e2001d8712461320db93,3,-58,"174
",06:42.0,5,,,,,,,,,,,,,,,,
11:45.7,e2001d8712401320d4a0,2,-49,"168
",06:42.3,5,,,,,,,,,,,,,,,,
11:45.8,e2001d8712461320db93,3,-52,"171
",06:42.5,5,,,,,,,,,,,,,,,,
11:45.1,e2001d871271320b9f,4,-49,"174
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.1,e2001d8712461320db93,3,-52,"174
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.2,e2001d871271320b9f,4,-49,"171
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.2,e2001d8712461320db93,3,-52,"174
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.2,e2001d871271320b9f,4,-49,"174
",06:41.8,5,,,,,,,,,,,,,,,,
11:45.2,e2001d8712461320db93,3,-52,"171
",06:41.9,5,,,,,,,,,,,,,,,,
11:45.3,e2001d8712401320d4a0,2,-49,"174
",06:41.9,5,,,,,,,,,,,,,,,,
11:45.3,e2001d871271320b9f,4,-49,"171
",06:41.9,5,,,,,,,,,,,,,,,,
11:45.3,e2001d8712401320d4a0,2,-47,"171
",06:41.9,5,,,,,,,,,,,,,,,,
11:45.3,e2001d8712171320c120,1,-57,"174
",06:42.0,5,,,,,,,,,,,,,,,,
11:45.4,e2001d8712401320d4a0,2,-46,"174
",06:42.0,5,,,,,,,,,,,,,,,,
11:45.4,e2001d871271320b9f,4,-50,"174
",06:42.1,5,,,,,,,,,,,,,,,,
11:45.5,e2001d8712401320d4a0,2,-49,"174
",06:42.1,5,,,,,,,,,,,,,,,,
11:45.5,e2001d871271320b9f,4,-53,"171
",06:42.1,5,,,,,,,,,,,,,,,,
11:45.6,e2001d871271320b9f,4,-51,"174
",06:42.2,5,,,,,,,,,,,,,,,,
11:45.6,e2001d8712461320db93,3,-55,"171
",06:42.3,5,,,,,,,,,,,,,,,,
11:45.6,e2001d8712401320d4a0,2,-51,"174
",06:42.3,5,,,,,,,,,,,,,,,,
11:45.7,e2001d8712461320db93,3,-55,"171
",06:42.3,5,,,,,,,,,,,,,,,,
11:45.7,e2001d8712401320d4a0,2,-50,"171
",06:42.4,5,,,,,,,,,,,,,,,,
11:45.7,e2001d871271320b9f,4,-51,"174
",06:42.4,5,,,,,,,,,,,,,,,,
11:45.8,e2001d871271320b9f,4,-51,"171
",06:42.4,5,,,,,,,,,,,,,,,,
11:45.8,e2001d8712401320d4a0,2,-49,"171
",06:42.4,5,,,,,,,,,,,,,,,,
11:45.9,e2001d8712171320c120,1,-58,"177
",06:42.5,5,,,,,,,,,,,,,,,,
11:45.9,e2001d8712461320db93,3,-56,"174
",06:42.5,5,,,,,,,,,,,,,,,,
11:46.0,e2001d871271320b9f,4,-55,"174
",06:42.6,5,,,,,,,,,,,,,,,,
11:46.0,e2001d8712171320c120,1,-56,"171
",06:42.6,5,,,,,,,,,,,,,,,,
11:46.2,e2001d871271320b9f,4,-56,"174
",06:42.8,5,,,,,,,,,,,,,,,,
11:46.4,e2001d8712171320c120,1,-58,"174
",06:43.0,5,,,,,,,,,,,,,,,,
11:46.7,e2001d8712401320d4a0,2,-49,"174
",06:43.3,5,,,,,,,,,,,,,,,,
11:46.1,e2001d8712401320d4a0,2,-49,"174
",06:42.7,5,,,,,,,,,,,,,,,,
11:46.1,e2001d8712461320db93,3,-55,"168
",06:42.8,5,,,,,,,,,,,,,,,,
11:46.1,e2001d8712461320db93,3,-55,"174
",06:42.8,5,,,,,,,,,,,,,,,,
11:46.2,e2001d8712461320db93,3,-56,"171
",06:42.8,5,,,,,,,,,,,,,,,,
11:46.2,e2001d8712401320d4a0,2,-50,"171
",06:42.9,5,,,,,,,,,,,,,,,,
11:46.3,e2001d8712461320db93,3,-55,"171
",06:42.9,5,,,,,,,,,,,,,,,,
11:46.3,e2001d8712401320d4a0,2,-49,"174
",06:42.9,5,,,,,,,,,,,,,,,,
11:46.3,e2001d8712461320db93,3,-56,"171
",06:42.9,5,,,,,,,,,,,,,,,,
11:46.3,e2001d8712461320db93,3,-56,"171
",06:43.0,5,,,,,,,,,,,,,,,,
11:46.4,e2001d8712401320d4a0,2,-49,"174
",06:43.0,5,,,,,,,,,,,,,,,,
11:46.4,e2001d8712401320d4a0,2,-49,"174
",06:43.1,5,,,,,,,,,,,,,,,,
11:46.4,e2001d871271320b9f,4,-57,"174
",06:43.1,5,,,,,,,,,,,,,,,,
11:46.5,e2001d8712401320d4a0,2,-49,"174
",06:43.1,5,,,,,,,,,,,,,,,,
11:46.5,e2001d8712461320db93,3,-55,"171
",06:43.1,5,,,,,,,,,,,,,,,,
11:46.5,e2001d871271320b9f,4,-57,"171
",06:43.1,5,,,,,,,,,,,,,,,,
11:46.5,e2001d8712461320db93,3,-55,"174
",06:43.2,5,,,,,,,,,,,,,,,,
11:46.6,e2001d8712401320d4a0,2,-49,"174
",06:43.2,5,,,,,,,,,,,,,,,,
11:46.6,e2001d8712461320db93,3,-56,"171
",06:43.2,5,,,,,,,,,,,,,,,,
11:46.6,e2001d8712401320d4a0,2,-49,"171
",06:43.3,5,,,,,,,,,,,,,,,,
11:46.6,e2001d871271320b9f,4,-58,"168
",06:43.3,5,,,,,,,,,,,,,,,,
11:46.7,e2001d8712461320db93,3,-56,"174
",06:43.3,5,,,,,,,,,,,,,,,,
11:46.7,e2001d8712401320d4a0,2,-49,"171
",06:43.3,5,,,,,,,,,,,,,,,,
11:46.7,e2001d8712461320db93,3,-57,"171
",06:43.4,5,,,,,,,,,,,,,,,,
11:46.8,e2001d8712401320d4a0,2,-47,"174
",06:43.4,5,,,,,,,,,,,,,,,,
11:46.8,e2001d8712461320db93,3,-57,"171
",06:43.4,5,,,,,,,,,,,,,,,,
